driver_id,full_name,phone,license_number,vehicle_brand,vehicle_plate,rating,driver_status,joined_at,updated_at
DRV002515,Lê Chiến,0341404111,GPLX-72289798,Ford,43A-75526,4.12,offline,2022-06-02 09:35:14,2026-08-03 09:35:14
DRV001964,Huỳnh Hiếu,0373399105,GPLX-57375182,Mitsubishi,15A-96138,4.28,busy,2024-12-26 09:35:14,2026-08-02 09:35:14
DRV003577,Phạm Hoàng,0340482845,GPLX-63340436,Mitsubishi,64A-31401,4.2,offline,2022-09-05 09:35:14,2026-08-01 09:35:14
DRV000349,Trần Dũng,0890870970,GPLX-45458586,VinFast,21A-28828,3.97,available,2022-08-26 09:35:14,2026-08-03 09:35:14
DRV002754,Ngô Quân,0994991419,GPLX-81041765,Ford,55A-17704,4.48,busy,2023-04-04 09:35:14,2026-08-01 09:35:14
DRV001710,Phạm Hùng,0763778191,GPLX-34918484,VinFast,66A-93215,4.29,busy,2025-05-31 09:35:14,2026-08-02 09:35:14
DRV001051,Đỗ Trang,0985431491,GPLX-11625401,Toyota,89A-95010,4.34,busy,2022-03-12 09:35:14,2026-08-04 09:35:14
DRV000591,Lê Hạnh,0358491035,GPLX-90932232,Toyota,59A-75744,4.06,offline,2022-08-05 09:35:14,2026-08-05 09:35:14
DRV000520,Hồ Phúc,0802090435,GPLX-89988587,Kia,14A-77743,3.6,available,2023-08-19 09:35:14,2026-08-05 09:35:14
DRV003228,Đỗ Nam,0744925388,GPLX-76158367,Ford,48A-21578,4.42,available,2024-11-13 09:35:14,2026-08-06 09:35:14
DRV002708,Dương Hải,0684856875,GPLX-63299949,VinFast,30A-78101,3.81,busy,2022-05-17 09:35:14,2026-08-03 09:35:14
DRV001084,Võ Dũng,0723353339,GPLX-54886414,Toyota,55A-85385,4.74,busy,2022-02-02 09:35:14,2026-08-05 09:35:14
DRV003940,Phan Phúc,0381100506,GPLX-48861231,Kia,82A-81141,4.59,available,2022-04-10 09:35:14,2026-08-01 09:35:14
DRV002990,Hồ Phúc,0328460566,GPLX-25180953,Kia,17A-77227,3.51,busy,2023-04-18 09:35:14,2026-08-06 09:35:14
DRV001810,Nguyễn Yến,0895057135,GPLX-94935909,Kia,19A-84697,4.63,offline,2022-10-11 09:35:14,2026-08-04 09:35:14
DRV003886,Ngô Tuấn,0623541765,GPLX-16401712,Kia,39A-81074,3.54,available,2025-09-15 09:35:14,2026-08-06 09:35:14
DRV000793,Đặng Khánh,0637793809,GPLX-21826018,Kia,22A-37810,4.97,busy,2024-08-14 09:35:14,2026-08-06 09:35:14
DRV002799,Vũ Thảo,0315137875,GPLX-55560469,Ford,72A-25375,4.71,busy,2022-07-03 09:35:14,2026-07-31 09:35:14
DRV001981,Phạm Chiến,0836195031,GPLX-74313993,VinFast,45A-32167,3.8,available,2023-11-16 09:35:14,2026-08-06 09:35:14
DRV002884,Trần Hoàng,0478842426,GPLX-78982863,Mazda,95A-62654,4.91,available,2022-01-04 09:35:14,2026-08-02 09:35:14
DRV002228,Huỳnh Khánh,0374524083,GPLX-22843291,Mazda,54A-56536,4.65,available,2023-02-18 09:35:14,2026-08-04 09:35:14
DRV001531,Võ An,0989060139,GPLX-91165709,Honda,31A-37667,4.6,busy,2026-06-22 09:35:14,2026-08-02 09:35:14
DRV001411,Lê Trung,0684545741,GPLX-87696447,Hyundai,40A-10113,3.88,busy,2021-09-28 09:35:14,2026-08-06 09:35:14
DRV003219,Nguyễn Giang,0932767459,GPLX-58146663,Mitsubishi,25A-36157,3.55,busy,2023-11-11 09:35:14,2026-07-31 09:35:14
DRV003987,Trần Hùng,0880128240,GPLX-11073667,Mazda,57A-33639,4.09,busy,2023-10-07 09:35:14,2026-08-01 09:35:14
DRV000084,Huỳnh Nga,0316699691,GPLX-90133808,Honda,26A-87494,4.83,busy,2024-02-15 09:35:14,2026-08-03 09:35:14
DRV003145,Đặng Hà,0942562611,GPLX-35806959,Hyundai,18A-25517,3.54,available,2022-05-02 09:35:14,2026-08-04 09:35:14
DRV000021,Võ An,0969564926,GPLX-30386021,Honda,84A-36309,3.76,busy,2024-07-31 09:35:14,2026-07-31 09:35:14
DRV002252,Ngô Ngọc,0432746953,GPLX-22943689,Honda,84A-31917,4.62,available,2022-03-02 09:35:14,2026-07-31 09:35:14
DRV001563,Huỳnh Trung,0889485481,GPLX-85240674,Honda,18A-52680,4.43,busy,2023-04-13 09:35:14,2026-08-06 09:35:14
DRV000974,Phạm Mai,0717838785,GPLX-47847840,Ford,53A-55359,3.71,available,2022-07-06 09:35:14,2026-08-02 09:35:14
DRV001711,Nguyễn Mai,0380779331,GPLX-39015560,Ford,27A-47901,4.31,available,2024-01-25 09:35:14,2026-08-02 09:35:14
DRV002608,Phan Hà,0346843856,GPLX-17197345,Hyundai,89A-66100,3.58,available,2022-02-15 09:35:14,2026-08-01 09:35:14
DRV001099,Đặng Long,0464200292,GPLX-21375636,Hyundai,62A-54001,3.75,available,2023-03-26 09:35:14,2026-08-01 09:35:14
DRV002749,Đỗ Vân,0823851455,GPLX-73940272,Kia,64A-45374,4.06,offline,2025-09-27 09:35:14,2026-07-31 09:35:14
DRV000887,Hoàng Hiếu,0375107078,GPLX-72241434,Ford,86A-39884,4.38,busy,2022-04-07 09:35:14,2026-08-01 09:35:14
DRV002424,Nguyễn Quân,0898320732,GPLX-70817906,Toyota,47A-71886,3.81,available,2021-09-21 09:35:14,2026-08-05 09:35:14
DRV003094,Trần Trung,0431291431,GPLX-96523952,Honda,62A-66977,3.72,busy,2023-05-12 09:35:14,2026-08-02 09:35:14
DRV003371,Huỳnh Hạnh,0402811504,GPLX-29217863,Mazda,56A-72104,3.6,available,2025-08-27 09:35:14,2026-08-06 09:35:14
DRV000738,Đặng Ngọc,0689833487,GPLX-28646596,Kia,92A-36547,4.66,offline,2024-07-28 09:35:14,2026-08-05 09:35:14
DRV001454,Vũ Trang,0893768888,GPLX-51970661,Hyundai,22A-52012,4.43,suspended,2025-05-26 09:35:14,2026-07-31 09:35:14
DRV002759,Đặng Phong,0757968801,GPLX-43908961,Kia,11A-23684,4.33,offline,2021-11-11 09:35:14,2026-08-05 09:35:14
DRV003898,Phạm Long,0947883755,GPLX-58640227,Honda,86A-71728,4.73,available,2024-10-11 09:35:14,2026-08-02 09:35:14
DRV002127,Nguyễn Hà,0584407156,GPLX-13663000,Ford,95A-49496,4.26,busy,2022-03-21 09:35:14,2026-08-03 09:35:14
DRV000907,Đặng Sơn,0397527989,GPLX-23351317,Ford,85A-33902,4.53,available,2023-08-22 09:35:14,2026-08-02 09:35:14
DRV002407,Hoàng Yến,0531753816,GPLX-95742770,Mitsubishi,35A-65852,4.1,available,2025-10-30 09:35:14,2026-08-03 09:35:14
DRV002941,Nguyễn Quân,0801518431,GPLX-22895269,VinFast,67A-60781,4.43,available,2021-08-29 09:35:14,2026-08-01 09:35:14
DRV000948,Hồ Hải,0578855364,GPLX-39371465,Kia,44A-11859,3.61,offline,2024-10-03 09:35:14,2026-08-06 09:35:14
DRV002506,Vũ Hoàng,0719017212,GPLX-25091235,Mitsubishi,58A-47845,4.07,available,2025-03-23 09:35:14,2026-08-04 09:35:14
DRV002669,Phạm An,0785722942,GPLX-53878517,Ford,39A-26925,3.67,busy,2026-06-24 09:35:14,2025-12-03 09:35:14
DRV000716,Ngô Dũng,0700479857,GPLX-98272017,Toyota,59A-14922,4.98,available,2023-08-28 09:35:14,2026-08-05 09:35:14
DRV002658,Đỗ Giang,0914886027,GPLX-43302596,Kia,85A-44729,4.43,suspended,2024-02-08 09:35:14,2026-08-04 09:35:14
DRV000687,Phạm Hà,0606269261,GPLX-55392612,Honda,50A-58161,3.74,busy,2025-08-25 09:35:14,2026-08-03 09:35:14
DRV003419,Bùi Nga,0996991446,GPLX-75495545,Hyundai,57A-58906,3.88,offline,2022-03-13 09:35:14,2026-08-05 09:35:14
DRV002950,Trần Ngọc,0876035337,GPLX-18827516,Hyundai,91A-96330,4.72,available,2021-10-05 09:35:14,2026-08-06 09:35:14
DRV003974,Huỳnh Bình,0537107821,GPLX-40760799,Mitsubishi,96A-60261,3.65,available,2025-10-25 09:35:14,2026-08-01 09:35:14
DRV000886,Lê Khánh,0985244388,GPLX-37365198,Ford,83A-27500,3.9,busy,2025-10-09 09:35:14,2026-08-05 09:35:14
DRV000918,Trần Ngọc,0889760889,GPLX-61323760,Mazda,43A-12182,3.66,available,2026-05-16 09:35:14,2026-08-04 09:35:14
DRV003720,Vũ Hùng,0673291189,GPLX-28709873,Kia,96A-94300,4.09,busy,2022-07-01 09:35:14,2026-08-03 09:35:14
DRV003317,Vũ Khánh,0801295200,GPLX-53309914,Hyundai,82A-48596,4.63,suspended,2022-12-23 09:35:14,2026-08-02 09:35:14
DRV002528,Lê Giang,0587414539,GPLX-35097927,VinFast,62A-68648,4.73,busy,2023-06-13 09:35:14,2026-07-31 09:35:14
DRV001266,Dương Trung,0660901265,GPLX-28352797,Mazda,14A-93465,4.52,busy,2026-01-19 09:35:14,2026-07-31 09:35:14
DRV000484,Dương Mai,0813605779,GPLX-34753417,Ford,26A-60642,4.78,offline,2025-05-31 09:35:14,2026-07-31 09:35:14
DRV002999,Đỗ Linh,0363894457,GPLX-37843352,Hyundai,NO-PLATE,4.64,busy,2024-06-01 09:35:14,2026-08-05 09:35:14
DRV003463,Lê Tuấn,0604329636,GPLX-41664227,Kia,12A-33101,4.27,offline,2025-11-08 09:35:14,2026-08-05 09:35:14
DRV000278,Vũ Trang,0339271994,GPLX-45884514,Toyota,42A-68068,4.04,offline,2026-02-12 09:35:14,2026-08-05 09:35:14
DRV000989,Đặng Nga,0976959971,GPLX-46083961,VinFast,40A-33306,4.34,busy,2024-04-22 09:35:14,2026-08-05 09:35:14
DRV002085,Võ Hoàng,0426294494,GPLX-91100071,Kia,NO-PLATE,3.75,offline,2022-03-16 09:35:14,2026-07-31 09:35:14
DRV001246,Trần Hiếu,0912951999,GPLX-46442154,Mitsubishi,16A-22016,4.33,busy,2026-01-04 09:35:14,2026-08-05 09:35:14
DRV000572,Hoàng Giang,0727715433,GPLX-99693270,Honda,79A-17873,3.9,available,2025-03-27 09:35:14,2026-08-02 09:35:14
DRV001436,Huỳnh Khánh,0882237076,GPLX-92685793,Honda,29A-86112,4.83,offline,2025-03-26 09:35:14,2026-08-06 09:35:14
DRV000994,Hoàng Thảo,0483133909,GPLX-84091747,Honda,37A-81870,4.39,available,2023-04-05 09:35:14,2026-08-02 09:35:14
DRV002305,Huỳnh Dũng,0388125688,GPLX-37912899,Hyundai,17A-19988,4.43,offline,2021-12-08 09:35:14,2026-08-04 09:35:14
DRV003731,Trần Hà,0845342153,GPLX-72675738,Kia,91A-97695,4.33,busy,2021-08-20 09:35:14,2026-08-03 09:35:14
DRV000586,Đỗ An,0909659954,GPLX-20808086,Mitsubishi,37A-65973,4.55,available,2023-05-28 09:35:14,2026-08-05 09:35:14
DRV001350,Trần Hiếu,0581444831,GPLX-69990759,VinFast,15A-31555,4.97,busy,2023-01-29 09:35:14,2026-08-04 09:35:14
DRV001008,Dương Linh,0713367025,GPLX-70177053,Honda,61A-98669,3.76,available,2024-06-14 09:35:14,2026-08-03 09:35:14
DRV000675,Trần Linh,0674690483,GPLX-14371489,Hyundai,48A-96591,3.96,offline,2023-10-16 09:35:14,2026-08-01 09:35:14
DRV000448,Phạm Nga,0759691061,GPLX-26339320,Ford,66A-86308,4.42,offline,2023-01-13 09:35:14,2026-08-02 09:35:14
DRV002286,Huỳnh Phúc,0849680152,GPLX-99312413,Hyundai,15A-54209,3.95,busy,2023-06-29 09:35:14,2026-08-03 09:35:14
DRV003688,Đỗ Bình,0594048135,GPLX-45665878,Toyota,39A-15707,4.72,offline,2022-09-21 09:35:14,2026-08-04 09:35:14
DRV002065,Vũ Phúc,0550411831,GPLX-88600997,Kia,87A-75694,3.72,busy,2023-11-26 09:35:14,2026-08-05 09:35:14
DRV003169,Hoàng Ngọc,0304719191,GPLX-87391267,Hyundai,49A-94209,3.74,offline,2024-07-05 09:35:14,2026-08-05 09:35:14
DRV002508,Vũ Hiếu,0766849591,GPLX-36545281,Honda,67A-22566,4.22,busy,2023-10-17 09:35:14,2026-07-31 09:35:14
DRV001691,Huỳnh Linh,0866724368,GPLX-76350612,VinFast,97A-90455,3.99,available,2022-03-07 09:35:14,2026-08-04 09:35:14
DRV003306,Hoàng Hoàng,0615311344,GPLX-49799067,Hyundai,87A-33727,4.32,busy,2021-11-24 09:35:14,2026-08-01 09:35:14
DRV001248,Hoàng An,0470701942,GPLX-91511281,Hyundai,44A-52748,3.69,available,2024-05-22 09:35:14,2026-08-01 09:35:14
DRV001986,Huỳnh Khánh,0888539399,GPLX-12646535,Hyundai,72A-81499,4.17,available,2025-10-06 09:35:14,2026-08-04 09:35:14
DRV000295,Võ Hà,0690097218,GPLX-69058213,Ford,20A-86359,4.67,suspended,2021-10-07 09:35:14,2026-08-02 09:35:14
DRV001548,Đỗ Linh,0810792362,GPLX-12095566,Hyundai,88A-91294,4.38,available,2022-04-19 09:35:14,2026-08-04 09:35:14
DRV002013,Hồ Ngọc,0637301563,GPLX-30669218,Mazda,61A-23949,4.13,offline,2022-03-04 09:35:14,2026-07-31 09:35:14
DRV000589,Huỳnh Hùng,0504383627,GPLX-56662335,Toyota,96A-88014,4.46,busy,2025-09-24 09:35:14,2026-07-31 09:35:14
DRV002130,Hồ Nam,0322979442,GPLX-59563687,Mitsubishi,70A-60546,4.96,offline,2025-09-02 09:35:14,2026-08-01 09:35:14
DRV003334,Đỗ Việt,0783501964,GPLX-67152632,Honda,19A-60902,4.71,available,2023-05-16 09:35:14,2026-08-02 09:35:14
DRV000426,Trần Minh,0481771866,GPLX-17838480,Hyundai,72A-56712,4.35,available,2021-11-24 09:35:14,2026-08-04 09:35:14
DRV001055,Hồ Giang,0920270595,GPLX-39989224,Mazda,89A-32306,3.51,offline,2022-11-03 09:35:14,2026-07-31 09:35:14
DRV003329,Bùi Việt,0380038269,GPLX-43706278,VinFast,92A-42484,4.55,offline,2026-01-03 09:35:14,2026-07-31 09:35:14
DRV000557,Vũ Trang,0706602084,GPLX-58894785,Hyundai,96A-92105,4.42,available,2025-05-28 09:35:14,2026-08-01 09:35:14
DRV003026,Vũ Trang,0464953608,GPLX-42043648,VinFast,17A-48423,4.57,offline,2022-10-28 09:35:14,2026-08-01 09:35:14
DRV002584,Võ Nga,0511166919,GPLX-98694135,Honda,19A-50544,4.41,busy,2023-02-24 09:35:14,2026-08-03 09:35:14
DRV003550,Hoàng Nam,0637272992,GPLX-84655638,Ford,32A-83488,3.72,available,2021-12-11 09:35:14,2026-08-05 09:35:14
DRV003547,Phạm Chiến,0347271043,GPLX-13511944,Mitsubishi,86A-83900,4.7,busy,2025-11-13 09:35:14,2026-08-01 09:35:14
DRV002705,Nguyễn Việt,0764486719,GPLX-87638310,Honda,92A-68439,4.45,available,2025-03-06 09:35:14,2026-08-04 09:35:14
DRV001194,Võ Hùng,0369005319,GPLX-94672995,Toyota,96A-96756,3.86,offline,2024-04-12 09:35:14,2026-08-03 09:35:14
DRV001717,Ngô Khánh,0435135701,GPLX-46236173,Kia,23A-26960,4.55,offline,2023-02-04 09:35:14,2026-08-05 09:35:14
DRV002712,Hoàng Long,0831416139,GPLX-38283709,Kia,96A-91077,4.9,offline,2023-07-06 09:35:14,2026-07-31 09:35:14
DRV003613,Dương Mai,0901091420,GPLX-10057948,Mazda,79A-72731,3.74,offline,2024-12-14 09:35:14,2026-08-01 09:35:14
DRV003931,Huỳnh Khánh,0447423769,GPLX-86864475,Hyundai,35A-55530,4.8,offline,2023-09-11 09:35:14,2026-08-03 09:35:14
DRV002465,Lê Trung,0845014129,GPLX-20207829,Honda,66A-54555,4.89,available,2022-07-03 09:35:14,2026-03-11 09:35:14
DRV001286,Đỗ An,0679148789,GPLX-38472084,Mazda,79A-30642,4.99,busy,2025-05-24 09:35:14,2026-08-01 09:35:14
DRV002499,Dương Hải,0596999053,GPLX-80871683,VinFast,51A-21400,4.09,offline,2022-07-11 09:35:14,2026-08-06 09:35:14
DRV002742,Hồ Sơn,0620641609,GPLX-36002498,Toyota,36A-34140,4.26,busy,2024-08-15 09:35:14,2026-08-01 09:35:14
DRV003197,Hoàng Nga,0792705248,GPLX-88225108,Ford,77A-99192,3.59,available,2023-06-04 09:35:14,2026-08-03 09:35:14
DRV002088,Lê Hoàng,0790085484,GPLX-84223902,Ford,53A-52388,3.72,busy,2024-12-01 09:35:14,2026-08-04 09:35:14
DRV001890,Vũ Hoàng,0898669510,GPLX-21140934,Toyota,77A-19438,4.46,INVALID_DRIVER_STATUS,2021-09-24 09:35:14,2026-08-04 09:35:14
DRV001592,Đặng Yến,0441535644,GPLX-12099717,Kia,18A-85348,4.63,available,2026-02-19 09:35:14,2026-08-01 09:35:14
DRV003533,Hồ Hoàng,0593053463,GPLX-91753838,Honda,11A-68100,4.84,available,2024-05-16 09:35:14,2026-07-31 09:35:14
DRV002163,Huỳnh Giang,0492368364,GPLX-66421218,Kia,51A-13060,4.6,available,2024-04-24 09:35:14,2026-07-31 09:35:14
DRV002403,Đặng Quân,0863625812,GPLX-90867747,VinFast,45A-67873,3.6,offline,2021-09-24 09:35:14,2026-08-05 09:35:14
DRV002272,Đỗ Dũng,0739935167,GPLX-83940418,Honda,96A-91723,3.82,available,2022-12-30 09:35:14,2026-08-06 09:35:14
DRV003225,Ngô Hải,0929641943,GPLX-19006411,Ford,12A-91349,3.76,available,2025-11-03 09:35:14,2026-08-05 09:35:14
DRV001138,Võ Khánh,0437655882,GPLX-73587247,Kia,28A-20915,4.38,suspended,2022-05-17 09:35:14,2025-08-26 09:35:14
DRV002555,Vũ Mai,0653272168,GPLX-57647576,Honda,83A-34359,4.54,offline,2025-12-11 09:35:14,2026-08-06 09:35:14
DRV003769,Phạm Trang,0698257842,GPLX-83262279,Mitsubishi,11A-15856,4.11,available,2026-02-22 09:35:14,2025-10-21 09:35:14
DRV003789,Trần Trang,0839284465,GPLX-96571432,Mitsubishi,66A-95961,4.98,busy,2023-06-03 09:35:14,2026-08-03 09:35:14
DRV001712,Bùi Quân,0920126500,GPLX-52242432,VinFast,34A-26978,4.78,available,2023-01-05 09:35:14,2026-08-04 09:35:14
DRV003307,Dương Trung,0492813152,GPLX-65332154,Ford,48A-73176,4.66,available,2023-05-03 09:35:14,2026-08-01 09:35:14
DRV000454,Vũ Tuấn,0901536703,GPLX-97627825,VinFast,65A-63574,4.37,available,2022-04-14 09:35:14,2026-08-03 09:35:14
DRV000914,Ngô Mai,0730883784,GPLX-58528772,Kia,64A-26727,4.7,busy,2025-01-09 09:35:14,2026-08-05 09:35:14
DRV002678,Trần Thảo,0368144089,GPLX-51906303,Mazda,59A-12568,4.83,busy,2023-06-22 09:35:14,2026-08-05 09:35:14
DRV001200,Hồ Dũng,0616782657,GPLX-80318988,Mazda,51A-29343,4.04,busy,2025-10-14 09:35:14,2026-08-01 09:35:14
DRV001275,Vũ Sơn,0331927090,GPLX-67740685,Ford,26A-81702,4.33,available,2024-01-20 09:35:14,2026-08-02 09:35:14
DRV000038,Lê Giang,0558428775,GPLX-21139641,Mitsubishi,81A-39920,4.75,available,2023-03-15 09:35:14,2026-07-31 09:35:14
DRV000975,Phan Quân,0842319457,GPLX-60949009,VinFast,67A-69272,4.1,suspended,2023-04-26 09:35:14,2026-08-04 09:35:14
DRV000984,Đặng Phong,0463434024,GPLX-13991477,Honda,63A-68510,4.15,offline,2026-05-18 09:35:14,2026-08-02 09:35:14
DRV002671,Bùi Hà,0924504564,GPLX-93699956,VinFast,73A-26703,4.83,busy,2023-01-16 09:35:14,2026-08-06 09:35:14
DRV001419,Hồ Sơn,0324871784,GPLX-72583090,Ford,53A-41833,4.17,busy,2025-04-16 09:35:14,2026-08-02 09:35:14
DRV001561,Hoàng Nam,0612193190,GPLX-18584661,Ford,33A-13578,4.69,available,2022-03-27 09:35:14,2026-08-02 09:35:14
DRV000040,Đặng Việt,0342805828,GPLX-92162316,Mazda,27A-58151,3.67,available,2022-02-03 09:35:14,2026-08-06 09:35:14
DRV001487,Hồ Phong,0862502130,GPLX-45870782,Mitsubishi,70A-70081,4.91,available,2022-02-27 09:35:14,2026-08-02 09:35:14
DRV002551,Nguyễn Hùng,0657892928,GPLX-86931345,Hyundai,17A-24020,3.71,busy,2022-07-05 09:35:14,2026-08-05 09:35:14
DRV000170,Dương Nga,0312393584,GPLX-88430039,Toyota,50A-72457,4.55,available,2022-07-15 09:35:14,2026-08-05 09:35:14
DRV001356,Hoàng Dũng,0372970745,GPLX-17236532,Toyota,80A-63106,3.84,busy,2026-04-26 09:35:14,2026-07-31 09:35:14
DRV002673,Hoàng Linh,0563571906,GPLX-32522433,Toyota,82A-74325,3.72,busy,2022-08-09 09:35:14,2026-08-01 09:35:14
DRV003602,Bùi Giang,0650403946,GPLX-24437744,Mitsubishi,58A-47722,4.7,busy,2024-07-26 09:35:14,2026-08-05 09:35:14
DRV002623,Hồ Khánh,0813094621,GPLX-83676607,Honda,51A-78747,4.75,offline,2025-02-12 09:35:14,2026-01-24 09:35:14
DRV002635,Võ Quân,0639048326,GPLX-38914711,Hyundai,35A-59148,4.73,busy,2026-03-27 09:35:14,2026-08-03 09:35:14
DRV001641,Hồ Minh,0467772651,GPLX-68412042,Honda,96A-64951,4.98,available,2024-10-01 09:35:14,2026-08-03 09:35:14
DRV001291,Nguyễn Tuấn,0447656304,GPLX-33657619,Ford,53A-78011,3.68,offline,2024-02-09 09:35:14,2026-08-05 09:35:14
DRV001381,Bùi Phong,0876626199,GPLX-82773569,VinFast,68A-30831,4.5,offline,2023-01-23 09:35:14,2026-08-06 09:35:14
DRV001934,Ngô Thảo,0945498894,GPLX-71516327,Toyota,38A-76245,4.34,busy,2021-11-25 09:35:14,2026-08-01 09:35:14
DRV000580,Đặng Nam,0938966929,GPLX-25403908,Honda,49A-50612,4.59,available,2024-02-06 09:35:14,2026-08-02 09:35:14
DRV002031,Huỳnh Khánh,0825742276,GPLX-32158767,Hyundai,50A-90742,4.69,available,2025-03-17 09:35:14,2026-07-31 09:35:14
DRV000893,Huỳnh Hùng,0338640695,GPLX-72494743,Toyota,58A-57312,4.98,available,2023-07-17 09:35:14,2026-08-04 09:35:14
DRV000781,Bùi Linh,0375005080,GPLX-18272088,Mitsubishi,15A-26966,4.04,available,2022-11-29 09:35:14,2026-08-02 09:35:14
DRV000160,Đặng Quân,0473662914,GPLX-61955117,Toyota,18A-29904,3.53,available,2022-09-27 09:35:14,2026-08-05 09:35:14
DRV000003,Phạm Phong,0955415343,GPLX-78031952,VinFast,15A-81181,3.73,available,2022-02-22 09:35:14,2026-08-03 09:35:14
DRV003842,Dương Trang,0701532691,GPLX-13622801,Mazda,34A-55096,4.77,busy,2022-01-20 09:35:14,2026-07-31 09:35:14
DRV003627,Đỗ Hiếu,0987784257,GPLX-87301656,Ford,59A-39863,3.88,available,2024-12-18 09:35:14,2026-08-05 09:35:14
DRV000850,Phan An,0782888287,GPLX-69923496,Mitsubishi,49A-13319,4.56,busy,2025-07-24 09:35:14,2026-08-06 09:35:14
DRV002409,Ngô Yến,0852903430,GPLX-89247775,Honda,84A-61005,4.15,busy,2023-01-24 09:35:14,2026-08-02 09:35:14
DRV001597,Hoàng Trung,0952464985,GPLX-13418310,Hyundai,88A-15340,4.11,offline,2024-10-15 09:35:14,2026-08-04 09:35:14
DRV001777,Phan Phong,0355024392,GPLX-14355199,Honda,31A-14338,4.14,busy,2024-10-15 09:35:14,2026-08-06 09:35:14
DRV001914,Võ Khánh,0979045121,GPLX-72635202,Ford,72A-26412,4.44,available,2022-04-16 09:35:14,2026-03-02 09:35:14
DRV001044,Đặng Dũng,0584347646,GPLX-58341453,Honda,33A-16221,4.71,busy,2026-03-26 09:35:14,2026-08-06 09:35:14
DRV001545,Phạm Minh,0748920371,GPLX-34295268,Kia,14A-34738,4.99,available,2024-06-16 09:35:14,2026-08-03 09:35:14
DRV002440,Lê Hùng,0417282465,GPLX-27045665,Mazda,77A-66635,4.14,offline,2026-07-04 09:35:14,2026-03-03 09:35:14
DRV000054,Huỳnh Linh,0530384735,GPLX-35983166,Mitsubishi,84A-33645,4.81,offline,2024-08-13 09:35:14,2026-08-05 09:35:14
DRV003861,Bùi Hà,0556881516,GPLX-28918662,Mitsubishi,71A-69569,3.67,available,2025-02-04 09:35:14,2026-08-01 09:35:14
DRV001912,Vũ Phong,0525953551,GPLX-22267732,Kia,28A-32487,3.96,available,2021-09-27 09:35:14,2026-08-03 09:35:14
DRV002831,Võ An,0490600961,GPLX-39762691,Mitsubishi,84A-30385,3.77,offline,2021-12-06 09:35:14,2026-08-06 09:35:14
DRV002993,Trần Yến,0890881348,GPLX-87487063,Toyota,49A-66452,4.01,offline,2025-02-07 09:35:14,2026-08-01 09:35:14
DRV002890,Hoàng Chiến,0668121137,GPLX-64649803,Honda,94A-31455,4.24,offline,2025-12-07 09:35:14,2026-08-02 09:35:14
DRV000825,Dương Mai,0827542429,GPLX-42101621,Honda,95A-13529,4.07,available,2022-05-03 09:35:14,2026-07-31 09:35:14
DRV003743,Phạm Hiếu,0858920572,GPLX-35756273,Mazda,25A-77134,3.72,busy,2025-02-04 09:35:14,2026-03-20 09:35:14
DRV001390,Ngô Hà,0470991800,GPLX-10328950,Toyota,81A-84875,4.52,available,2024-11-05 09:35:14,2026-08-04 09:35:14
DRV003278,Phan Hà,0724594375,GPLX-98080747,Mazda,47A-61907,4.99,available,2023-09-17 09:35:14,2026-08-06 09:35:14
DRV003083,Dương Chiến,0941580950,GPLX-96644340,Mazda,74A-77635,4.91,offline,2022-02-26 09:35:14,2026-08-05 09:35:14
DRV001608,Trần Ngọc,0475697573,GPLX-50465890,Mitsubishi,70A-46727,3.73,available,2023-07-04 09:35:14,2026-03-25 09:35:14
DRV001595,Nguyễn Hải,0940696861,GPLX-37736214,Mazda,67A-59212,4.32,busy,2023-09-07 09:35:14,2026-08-01 09:35:14
DRV000772,Hoàng Chiến,0745265458,GPLX-90201821,Ford,62A-12898,4.23,available,2024-02-14 09:35:14,2026-08-02 09:35:14
DRV002274,Vũ Sơn,0751697290,GPLX-67944887,Honda,67A-30140,4.2,available,2024-01-18 09:35:14,2026-08-04 09:35:14
DRV001869,Bùi Sơn,0695356163,GPLX-86941527,Hyundai,64A-56834,4.43,offline,2022-10-22 09:35:14,2026-08-05 09:35:14
DRV001086,Trần Giang,0554205225,GPLX-50175400,Hyundai,67A-77219,4.63,available,2025-12-25 09:35:14,2026-08-02 09:35:14
DRV003822,Bùi Chiến,0509590920,GPLX-22212731,Mitsubishi,17A-74651,3.62,available,2023-10-01 09:35:14,2026-08-06 09:35:14
DRV001326,Phạm Trang,0365231379,GPLX-24189843,Toyota,19A-68154,4.85,busy,2022-04-07 09:35:14,2026-08-02 09:35:14
DRV001464,Võ Dũng,0775738591,GPLX-68336331,Honda,21A-44505,4.29,available,2026-03-29 09:35:14,2026-08-05 09:35:14
DRV000807,Võ Chiến,0806078248,GPLX-22226598,Hyundai,25A-28839,4.08,available,2022-04-24 09:35:14,2026-08-01 09:35:14
DRV002459,Bùi Chiến,0681897334,GPLX-70367296,Toyota,96A-75150,4.56,available,2023-10-07 09:35:14,2026-08-05 09:35:14
DRV002803,Huỳnh Trang,0300422139,GPLX-31166547,Ford,33A-30246,4.74,available,2022-01-10 09:35:14,2026-08-04 09:35:14
DRV002109,Bùi Trung,0735623750,GPLX-91229067,Mitsubishi,68A-68717,4.53,available,2023-10-15 09:35:14,2026-07-31 09:35:14
DRV002835,Hồ Việt,0462181548,GPLX-63526625,Mitsubishi,71A-37660,5.0,busy,2022-04-15 09:35:14,2026-07-31 09:35:14
